"player_id","team_id","birth_date","country","height","weight","position","seasons_in_nba","jersey_num"
"76806","1610612752","1950-06-10 00:00:00","USA","6-10",220,"Center","8","40"
"76807","1610612746","1948-12-20 00:00:00","USA","6-5",210,"Forward","5","21"
"76808","1610612737","1923-08-25 00:00:00","USA","5-11",175,"Guard","1","18"
"76810","1610612765","1960-10-27 00:00:00","USA","6-10",205,"Forward","2","35"
"76812","1610612758","1965-09-19 00:00:00","USA","7-0",235,"Center","1","50"
"76815","1610612737","1946-05-05 00:00:00","USA","6-3",190,"Guard","8","3"
"76817","1610612757","1947-02-27 00:00:00","USA","6-6",225,"Forward","1","48"
"76822","1610612737","1955-09-10 00:00:00","USA","6-2",175,"Guard","10","10"
"76823","1610612747","1927-11-10 00:00:00","USA","6-6",190,"Forward","1","20"
"76824","1610612756","1960-01-10 00:00:00","Bulgaria","6-8",235,"Forward","1","16"
"76825","1610612738","1947-11-01 00:00:00","USA","6-8",210,"Forward","1","28"
"76826","1610612751","1959-08-03 00:00:00","USA","6-11",250,"Center","14","43"
"76827","1610612750","1967-06-14 00:00:00","USA","6-10",250,"Forward","2","35"
"76828","1610612744","1933-01-13 00:00:00","USA","6-6",205,"Guard","10","6"
"76830","1610612743","1955-08-30 00:00:00","USA","6-6",218,"Forward","6","22"
"76831","1610612756","1963-01-19 00:00:00","USA","6-5",205,"Guard","2","3"
"76832","1610612747","1943-04-23 00:00:00","USA","6-1",170,"Guard","14","25"
"76834","1610612746","1962-06-24 00:00:00","USA","6-3",185,"Guard","4","4"
"76836","1610612752","1920-11-28 00:00:00","USA","5-11",180,"Guard","2","9"
"76837","1610612755","1928-04-17 00:00:00","USA","5-11",185,"Guard","1","14"
"76838","1610612744","1930-01-15 00:00:00","USA","6-8",195,"Forward","13","23"
"76841","1610612744","1965-05-05 00:00:00","USA","6-8",220,"Forward","1","44"
"76842","1610612737","1967-11-28 00:00:00","USA","6-6",200,"Guard","3","25"
"76843","1610612738","1945-02-23 00:00:00","USA","6-1",185,"Guard","2","11"
"76844","1610612742","1960-10-04 00:00:00","USA","7-0",235,"Center","1","50"
"76847","1610612739","1961-10-27 00:00:00","USA","6-3",190,"Guard","3","11"
"76850","1610612747","1927-05-20 00:00:00","USA","6-3",195,"Forward","2","20"
"76853","1610612747","1950-01-01 00:00:00","USA","6-7",215,"Forward","2","33"
"76855","1610612739","1962-01-05 00:00:00","USA","6-3",200,"Forward","1","10"
"76859","1610612758","1945-02-23 00:00:00","USA","6-1",185,"Guard","1","15"
"76860","1610612760","1951-12-19 00:00:00","USA","6-8",240,"Forward","3","11"
"76861","1610612754","1963-05-27 00:00:00","USA","7-0",235,"Center","7","40"
"76862","1610612748","1967-07-08 00:00:00","USA","6-6",230,"Forward","1","40"
"76863","1610612738","1922-03-20 00:00:00","USA","6-1",175,"Guard","2",NULL
"76865","1610612749","1947-09-15 00:00:00","USA","6-7",206,"Forward","2","18"
"76868","1610612752","1959-09-19 00:00:00","USA","6-8",215,"Forward","1","3"
"76869","1610612755","1964-10-11 00:00:00","USA","6-6",210,"Guard","2","21"
"76872","1610612755","1946-11-13 00:00:00","USA","6-7",190,"Forward","1","25"
"76873","1610612759","1951-08-06 00:00:00","USA","6-10",200,"Center","4","23"
"76874","1610612762","1954-08-18 00:00:00","USA","6-0",170,"Guard","14","13"
"76875","1610612754","1970-02-02 00:00:00","USA","6-5",210,"Guard","3","30"
"76876","1610612741","1961-01-04 00:00:00","USA","6-9",220,"Forward","10","21"
"76877","1610612764","1933-08-20 00:00:00","USA","6-2",185,"Guard","9","28"
"76878","1610612754","1953-10-04 00:00:00","USA","6-7",220,"Forward","3","24"
"76879","1610612762","1956-04-08 00:00:00","USA","6-2",185,"Guard","1","14"
"76880","1610612755","1941-11-22 00:00:00","USA","6-5",195,"Forward","2","22"
"76881","1610612741","1957-05-27 00:00:00","USA","6-9",222,"Forward","12","33"
"76884","1610612746","1958-12-26 00:00:00","USA","6-8",205,"Forward","2","43"
"76885","1610612760","1961-04-28 00:00:00","USA","6-7",215,"Forward","1","22"
"76886","1610612744","1930-06-22 00:00:00","USA","6-5",180,"Forward","1",NULL
"76888","1610612756","1952-09-06 00:00:00","USA","6-7",190,"Forward","1","25"
"76889","1610612759","1954-01-20 00:00:00","USA","6-9",205,"Forward","7","30"
"76890","1610612762","1958-06-16 00:00:00","USA","6-4",190,"Guard","10","35"
"76891","1610612752","1928-08-15 00:00:00","USA","6-5",190,"Guard","1","17"
"76894","1610612765","1930-11-04 00:00:00","USA","5-11",180,"Guard","1","5"
"76895","1610612757","1953-08-03 00:00:00","USA","6-6",200,"Forward","8","30"
"76896","1610612747","1940-12-28 00:00:00","USA","6-4",215,"Guard","1","32"
"76899","1610612752","1955-04-24 00:00:00","USA","6-6",210,"Guard","9","18"
"76900","1610612738","1937-09-13 00:00:00","USA","6-5",220,"Forward","4","20"
"76901","1610612759","1958-10-30 00:00:00","USA","7-2",260,"Center","4","35"
"76902","1610612752","1932-05-29 00:00:00","USA","6-4",195,"Guard","13","19"
"76903","1610612750","1968-10-28 00:00:00","Cuba","6-10",225,"Center","2","51"
"76904","1610612739","1969-08-18 00:00:00","USA","6-10",255,"Center","2","54"
"76906","1610612744","1937-07-22 00:00:00","USA","6-7",190,"Forward","1","11"
"76908","1610612755","1944-02-25 00:00:00","USA","6-6",175,"Guard","10","10"
"76910","1610612754","1953-05-10 00:00:00","USA","6-9",210,"Forward","1","45"
"76911","1610612748","1966-02-02 00:00:00","USA","6-3",180,"Guard","2","4"
"76912","1610612737","1931-12-09 00:00:00","USA","6-4",210,"Forward","10","16"
"76913","1610612765","1955-06-25 00:00:00","USA","6-0",170,"Guard","1","10"
"76915","1610612760","1945-12-11 00:00:00","USA","6-1",170,"Guard","2","25"
"76916","1610612747","1942-05-31 00:00:00","USA","6-7",225,"Forward","11","52"
"76919","1610612755","1933-01-30 00:00:00","USA","7-3",235,"Center","2","11"
"76922","1610612757","1945-03-30 00:00:00","USA","6-5",199,"Guard","4","11"
"76923","1610612737","1949-07-03 00:00:00","USA","6-5",193,"Guard","2","42"
"76926","1610612747","1944-05-08 00:00:00","USA","6-8",210,"Forward","2","12"
"76929","1610612747","1935-11-30 00:00:00","USA","6-6",190,"Forward","2","30"
"76936","1610612738","1951-07-26 00:00:00","USA","6-8",195,"Forward","2","20"
"76937","1610612758","1923-07-19 00:00:00","USA","6-7",210,"Forward","8","33"
"76940","1610612758","1952-04-21 00:00:00","USA","6-4",205,"Guard","3","20"
"76941","1610612760","1954-09-14 00:00:00","USA","6-10",225,"Center","1","22"
"76942","1610612762","1961-01-18 00:00:00","USA","6-6",190,"Guard","9","20"
"76944","1610612743","1957-12-06 00:00:00","USA","6-7",185,"Forward","10","24"
"76945","1610612765","1942-05-04 00:00:00","USA","7-0",249,"Center","4","17"
"76946","1610612764","1938-09-13 00:00:00","USA","6-8",225,"Forward","3","23"
"76947","1610612765","1957-05-25 00:00:00","USA","6-6",195,"Guard","2","24"
"76948","1610612762","1956-12-01 00:00:00","USA","6-8",220,"Forward","4","11"
"76950","1610612752","1940-05-07 00:00:00","USA","6-2",175,"Guard","1","21"
"76951","1610612737","1946-10-14 00:00:00","USA","6-1",185,"Guard","1","21"
"76952","1610612755","1969-02-06 00:00:00","USA","6-4",190,"Guard","1","40"
"76954","1610612757","1957-12-09 00:00:00","USA","6-10",195,"Center","2","32"
"76956","1610612756","1947-01-13 00:00:00","USA","6-4",185,"Guard","4","23"
"76957","1610612746","1950-11-26 00:00:00","USA","6-10",200,"Forward","1","34"
"76958","1610612758","1933-08-11 00:00:00","USA","6-3",190,"Guard","1","3"
"76959","1610612738","1927-03-16 00:00:00","USA","6-7",195,"Forward","5","13"
"76960","1610612745","1963-10-15 00:00:00","USA","6-5",195,"Guard","5","20"
"76961","1610612738","1967-05-13 00:00:00","USA","6-3",190,"Guard","3","43"
"76962","1610612747","1927-08-12 00:00:00","USA","6-1",190,"Guard","9","3"
"76965","1610612756","1943-07-11 00:00:00","USA","6-3",195,"Guard","9","14"
"76966","1610612760","1955-09-11 00:00:00","USA","6-5",180,"Guard","6","10"
"76967","1610612747","1921-10-21 00:00:00","USA","5-10",180,"Guard","2",NULL
"76968","1610612737","1960-06-03 00:00:00","USA","6-10",235,"Forward","11","10"
"76969","1610612744","1936-01-13 00:00:00","USA","6-3",195,"Guard","4","17"
"76970","1610612738","1940-04-08 00:00:00","USA","6-5",203,"Forward","16","17"
"76971","1610612737","1950-05-26 00:00:00","USA","6-9",220,"Center","10","10"
"76972","1610612756","1942-07-17 00:00:00","USA","6-8",210,"Forward","7","42"
"76975","1610612751","1954-06-30 00:00:00","USA","6-4",190,"Guard","4","11"
"76977","1610612747","1936-12-22 00:00:00","USA","6-5",210,"Forward","10","33"
"76978","1610612756","1951-01-19 00:00:00","USA","6-4",190,"Guard","3","32"
"76979","1610612764","1945-11-17 00:00:00","USA","6-9",235,"Forward","16","11"
"76980","1610612739","1955-08-02 00:00:00","USA","7-0",205,"Center","5","50"
"76981","1610612760","1949-04-22 00:00:00","USA","6-8",225,"Forward","12","24"
"76982","1610612738","1927-03-02 00:00:00","USA","6-2",172,"Guard","1","3-10"
"76983","1610612737","1942-04-15 00:00:00","USA","6-2",185,"Guard","10","42"
"76984","1610612764","1946-09-03 00:00:00","USA","6-2",180,"Guard","1","11"
"76985","1610612756","1948-05-03 00:00:00","USA","6-6",219,"Forward","11","24"
"76987","1610612745","1967-12-08 00:00:00","USA","6-8",225,"Forward","1","55"
"76988","1610612738","1934-08-26 00:00:00","USA","6-7",218,"Forward","9","15"
"76989","1610612738","1933-08-29 00:00:00","USA","6-6",220,"Forward","2","20"
"76990","1610612737","1965-10-03 00:00:00","USA","6-8",210,"Forward","1",NULL
"76991","1610612755","1964-07-21 00:00:00","USA","6-5",195,"Guard","1","3"
"76992","1610612749","1959-10-05 00:00:00","USA","6-11",230,"Forward","2","40"
"76993","1610612738","1956-01-16 00:00:00","USA","6-2",175,"Guard","13","12"
"76994","1610612744","1964-03-22 00:00:00","USA","6-4",195,"Guard","2","12"
"76996","1610612745","1952-01-26 00:00:00","USA","6-3",190,"Guard","9","6"
"76998","1610612744","1929-05-20 00:00:00","USA","6-3",185,"Guard","1","4"
"76999","1610612758","1929-10-10 00:00:00","USA","6-7",225,"Forward","2","12"
"77000","1610612755","1949-02-09 00:00:00","USA","6-9",190,"Center","2","26"
"77001","1610612758","1960-08-16 00:00:00","USA","6-6",205,"Guard","1","11"
"77002","1610612738","1963-07-21 00:00:00","USA","6-7",195,"Guard","2",NULL
"77003","1610612756","1967-12-08 00:00:00","USA","6-7",190,"Guard","1","4"
"77004","1610612765","1924-12-27 00:00:00","USA","6-9",215,"Center","2","16"
"77007","1610612738","1923-03-12 00:00:00","USA","6-9",225,"Center","6",NULL
"77010","1610612765","1956-06-14 00:00:00","USA","6-6",195,"Guard","3","15"
"77011","1610612738","1922-07-29 00:00:00","USA","5-10",175,"Guard","5","4"
"77012","1610612744","1942-07-21 00:00:00","USA","6-8",220,"Forward","6","30"
"77014","1610612738","1924-09-07 00:00:00","USA","6-6",195,"Forward","1","17"
"77015","1610612752","1941-06-24 00:00:00","USA","6-5",205,"Guard","3","35"
"77017","1610612741","1953-01-31 00:00:00","USA","6-7",205,"Forward","2","55"
"77019","1610612744","1960-01-31 00:00:00","USA","6-7",200,"Forward","13","32"
"77021","1610612743","1955-01-31 00:00:00","USA","6-0",180,"Guard","3","1"
"77022","1610612756","1957-04-25 00:00:00","USA","6-3",185,"Guard","4","11"
"77023","1610612744","1940-01-14 00:00:00","USA","6-8",192,"Forward","5","12"
"77024","1610612737","1953-03-31 00:00:00","USA","6-4",190,"Guard","8","24"
"77025","1610612737","1938-05-24 00:00:00","USA","6-1",185,"Guard","1","24"
"77026","1610612744","1941-10-07 00:00:00","USA","6-4",185,"Guard","2","20"
"77028","1610612754","1949-08-29 00:00:00","USA","6-9",215,"Forward","4","30"
"77030","1610612739","1961-05-02 00:00:00","USA","6-9",210,"Center","8","6"
"77031","1610612738","1921-07-31 00:00:00","USA","5-6",165,"Guard","1","3"
"77032","1610612747","1929-07-16 00:00:00","USA","6-8",200,"Forward","6","14"
"77034","1610612749","1960-06-27 00:00:00","USA","6-2",190,"Guard","10","14"
"77035","1610612738","1917-07-12 00:00:00","USA","5-9",158,"Guard","2","3"
"77037","1610612765","1941-01-29 00:00:00","USA","6-7",230,"Forward","1","20"
"77038","1610612752","1940-04-28 00:00:00","USA","6-9",240,"Center","2","14"
"77040","1610612747","1956-12-06 00:00:00","USA","6-3",180,"Guard","3","14"
"77042","1610612741","1951-11-08 00:00:00","USA","6-0",175,"Guard","4","12"
"77043","1610612757","1953-10-19 00:00:00","USA","6-3",185,"Guard","10","14"
"77044","1610612765","1955-05-16 00:00:00","USA","6-6",195,"Forward","1","22-24"
"77045","1610612747","1930-09-24 00:00:00","USA","6-3",180,"Forward","4","10"
"77046","1610612741","1946-08-26 00:00:00","USA","6-7",210,"Forward","1","6"
"77047","1610612757","1961-08-04 00:00:00","USA","6-4",185,"Guard","6","6"
"77049","1610612765","1934-02-26 00:00:00","USA","6-6",215,"Forward","3","9"
"77050","1610612758","1920-08-10 00:00:00","USA","5-10",175,"Guard","6","10"
"77051","1610612752","1941-01-23 00:00:00","USA","6-9",230,"Center","3","12"
"77052","1610612755","1934-11-03 00:00:00","USA","6-8",205,"Center","4","9"
"77053","1610612766","1964-03-13 00:00:00","USA","6-11",235,"Center","6","42"
"77054","1610612751","1965-04-22 00:00:00","USA","6-5",200,"Forward","5","20"
"77055","1610612747","1932-11-24 00:00:00","USA","6-8",190,"Forward","1",NULL
"77056","1610612743","1957-01-08 00:00:00","USA","6-8",220,"Center","2","34"
"77057","1610612749","1966-01-19 00:00:00","USA","7-1",245,"Center","3","42"
"77060","1610612764","1967-12-17 00:00:00","USA","6-8",230,"Center","1","32"
"77061","1610612752","1946-12-20 00:00:00","USA","6-7",225,"Forward","4","25"
"77064","1610612737","1967-01-31 00:00:00","USA","6-8",205,"Forward","1","17"
"77065","1610612742","1967-10-19 00:00:00","USA","6-6",204,"Forward","2","41"
"77066","1610612739","1948-01-08 00:00:00","USA","6-9",215,"Forward","2","40"
"77067","1610612762","1954-08-24 00:00:00","USA","6-2",170,"Guard","1","14"
"77069","1610612765","1956-11-05 00:00:00","USA","6-7",220,"Forward","1","32"
"77070","1610612765","1937-01-20 00:00:00","USA","6-7",210,"Forward","12","16"
"77071","1610612739","1956-12-13 00:00:00","USA","6-8",215,"Forward","10","35"
"77074","1610612737","1944-07-11 00:00:00","USA","6-5",210,"Forward","13","23"
"77076","1610612759","1962-07-19 00:00:00","USA","6-5",215,"Forward","1","6"
"77077","1610612743","1960-05-26 00:00:00","USA","5-10",165,"Guard","3","1"
"77078","1610612743","1952-06-04 00:00:00","USA","6-11",220,"Center","5","3-12-44"
"77081","1610612749","1962-10-17 00:00:00","USA","6-3",185,"Guard","11","5"
"77082","1610612747","1934-10-26 00:00:00","USA","6-4",185,"Guard","6","33"
"77083","1610612766","1965-01-16 00:00:00","USA","6-0",180,"Forward","1","15"
"77084","1610612764","1942-08-16 00:00:00","USA","6-7",210,"Forward","1","41"
"77087","1610612739","1957-11-08 00:00:00","USA","6-2",175,"Guard","8","15"
"77089","1610612765","1928-11-22 00:00:00","USA","6-6",200,"Forward","7","10"
"77090","1610612747","1928-10-06 00:00:00","USA","6-1",170,"Guard","2","4-15"
"77091","1610612758","1948-06-21 00:00:00","USA","6-6",215,"Forward","1","16"
"77092","1610612762","1956-09-15 00:00:00","USA","6-10",210,"Forward","7","43"
"77093","1610612747","1938-10-11 00:00:00","USA","6-10",220,"Center","12","30-35"
"77094","1610612737","1951-02-12 00:00:00","USA","6-3",180,"Guard","1","24"
"77096","1610612757","1966-12-02 00:00:00","USA","6-5",190,"Guard","3","32"
"77098","1610612742","1968-01-22 00:00:00","USA","5-10",175,"Guard","2","13"
"77099","1610612758","1943-07-29 00:00:00","USA","6-1",185,"Guard","1","11"
"77100","1610612747","1958-01-17 00:00:00","USA","6-0",170,"Guard","1","23"
"77101","1610612756","1952-08-02 00:00:00","USA","6-0",180,"Guard","1","24"
"77103","1610612755","1941-10-31 00:00:00","USA","6-9",240,"Forward","8",NULL
"77105","1610612742","1964-05-06 00:00:00","USA","6-3",185,"Guard","1","6"
"77106","1610612752","1945-09-17 00:00:00","USA","6-8",220,"Forward","12","17"
"77107","1610612754","1962-10-26 00:00:00","USA","6-2",190,"Guard","1","2"
"77110","1610612741","1959-04-21 00:00:00","USA","6-6",205,"Guard","3","7"
"77111","1610612760","1951-07-18 00:00:00","USA","6-7",200,"Forward","1","30"
"77114","1610612745","1967-08-13 00:00:00","USA","6-5",190,"Guard","3","24"
"77123","1610612747","1920-02-22 00:00:00","USA","6-3",185,"Forward","4","13"
"77126","1610612757","1954-02-10 00:00:00","USA","6-8",210,"Forward","2","11"
"77129","1610612758","1967-06-24 00:00:00","USA","7-0",237,"Guard","2","51"
"77130","1610612745","1964-01-03 00:00:00","USA","6-7",190,"Forward","7","2"
"77131","1610612744","1931-04-21 00:00:00","USA","6-5",215,"Forward","4","12"
"77132","1610612758","1920-05-17 00:00:00","USA","6-5",236,"Forward","5","12"
"77133","1610612744","1949-03-31 00:00:00","USA","6-0",170,"Guard","7","15"
"77134","1610612758","1957-11-03 00:00:00","USA","6-10",235,"Center","10","33"
"77135","1610612747","1956-07-18 00:00:00","USA","6-4",175,"Guard","3","34"
"77136","1610612754","1956-09-12 00:00:00","USA","6-10",240,"Center","10","45"
"77139","1610612765","1921-12-06 00:00:00","USA","5-11",170,"Guard","4","5"
"77141","1610612738","1954-09-18 00:00:00","USA","6-4",185,"Guard","14","3"
"77142","1610612747","1959-08-14 00:00:00","USA","6-9",220,"Forward-Guard","13","32"
"77144","1610612737","1955-02-24 00:00:00","USA","6-2",180,"Guard","10","15"
"77146","1610612764","1958-11-23 00:00:00","USA","6-3",185,"Guard","10","3"
"77147","1610612745","1947-06-19 00:00:00","USA","6-11",245,"Center","3","6"
"77148","1610612754","1956-12-08 00:00:00","USA","6-7",210,"Forward","8",NULL
"77149","1610612744","1948-12-18 00:00:00","USA","6-11",205,"Center","13",NULL
"77150","1610612764","1935-12-13 00:00:00","USA","6-6",230,"Forward","10","25"
"77152","1610612760","1947-10-18 00:00:00","USA","6-7",200,"Forward","12","27"
"77153","1610612739","1965-06-24 00:00:00","USA","6-9",220,"Forward","1","33"
"77154","1610612757","1962-11-07 00:00:00","USA","6-8",240,"Forward","1","0"
"77156","1610612746","1954-11-28 00:00:00","USA","6-3",205,"Guard","1","10"
"77158","1610612745","1957-06-16 00:00:00","USA","6-11",205,"Forward","1",NULL
"77159","1610612744","1957-09-07 00:00:00","USA","6-5",195,"Forward","1","21"
"77160","1610612749","1956-02-08 00:00:00","USA","6-7",218,"Forward","11","8"
"77161","1610612756","1943-04-17 00:00:00","USA","6-7",220,"Forward","4","11"
"77163","1610612759","1957-06-25 00:00:00","USA","6-9",205,"Forward","4","33"
"77164","1610612738","1946-12-18 00:00:00","USA","6-7",210,"Center","3","26"
"77165","1610612747","1938-07-20 00:00:00","USA","6-8",215,"Forward","1","52"
